filepath,label
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_91 (2).jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_102 (2).jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_97.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/F/852.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/M/M_178.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_157 (2).jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/F/813.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/U/4262.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_114.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/T/T_133.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/A/A_145.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/P/1979_jpg.rf.19d71004026e4329406631c09d07bd37.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/U/3722_jpg.rf.873c0df3b976d95cc72619ad5cd23665.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_93.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/T/Image_1667019543.9055219.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033953.7236319.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_36.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/U/2741_jpg.rf.87239c2dfebc5dda1db883adec146a91.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/C/286_jpg.rf.0fbf05b29dd04b896e7690626b326fb5.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N_95.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/J/1184_jpg.rf.8e9c88c9b6328c8a47dcf7b54b79d96e.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_102.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/4456_jpg.rf.151cf1493fa7d19c84633163398c777a.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/B/135_jpg.rf.1758c10e2802614192808f81fec1e07e.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_7 (2).jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_124 (2).jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/C/397_jpg.rf.b4001aae1845b288a6a9739cc4a080ca.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/F/Image_1667018912.1193142.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/K/1869.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/H/Image_1667019000.4873593.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033956.7786293.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/P/1834_jpg.rf.47c9df35b346ac2494b2d8c63ccd3b02.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_5.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/U/Image_1667034860.7261622.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/W/4775.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_55 (2).jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/D/461 - Copy.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/D/502.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_148.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_179 (2).jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/G/778_jpg.rf.70f83241959e47224c5bb4ed3ea1cf6c.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/F/579_jpg.rf.d468820cb5c85fed82dbe411080f7523.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_145.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/D/317_jpg.rf.56f2991b63f070d50051834081732ca4.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033953.803641.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/L/1401-Copy_jpg.rf.032fb00ced0214d71c6bb4a857d81dd9.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/C/366.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/4266_jpg.rf.9439f6f42496acadc4a3b54c07c37280.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1405.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/L/1902_jpg.rf.73d18f61e2bb555bcf21a616dfeb3ef4.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_67 (3).jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/A/A_32 (2).jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/C/Image_1667018775.8660715 (2).jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/A/156.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/C/Image_1667018769.233599.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/J/1573_jpg.rf.ea57dc236c8111042490ef3f159d3c93.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/E/842_jpg.rf.a57076492b90deb58c241322e2201261.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/A/101.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/P/3114.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_65.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/K/1311_jpg.rf.e3621896e37937c40a10f370285acf44.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/P/1833_jpg.rf.54e6a34ec9bbf68f88bb4529811d8465.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/P/2531_jpg.rf.6a7bff72242852d305878bd29b332e66.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_33.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/G/G_108 (2).jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/S/3199_jpg.rf.bf3cc9c01d1f91b533aee3c7e35807e1.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/I/Image_1667019036.3587923.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/D/D_240.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/U/2708_jpg.rf.ed27ca9ea50ae4f59f99d08ca4ad4542.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/A/Image_1667018681.557107.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_80.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_148.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/P/2631_jpg.rf.f35e165f32ae86217aea50831ee07ed7.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/B/164_jpg.rf.70d4f98cfdf6ab373b5f60b734c127e9.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/M/M_173.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/S/S_64.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/J/J_14.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/F/1097_jpg.rf.8906857148898cd104a5bbb5387bfc71.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/U/4242.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033956.7456272.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1039.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3116_jpg.rf.d14733f7e9d19235c760a98d53dc7408.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/M/2401.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/X/4990.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K_2 (2).jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/U/U_103.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/F/926.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/C/297_jpg.rf.9a9848f32e66281e2344756cbe81c023.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_141 (2).jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_60.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/T/4142.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_34.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/F/F_147.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/E/E_28 (2).jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/T/2581_jpg.rf.c54a9ce650dcf53e0af560e1a0e49e32.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1106.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_52.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/T/T_30.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/N/1557_jpg.rf.66315d63e5f652158dc3c7c0b0592843.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/U/Image_1667034852.7720194.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/V/3840_jpg.rf.c89329d358eddd54a6c03f898bb93ec6.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/R/R_62.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/J/J_145.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_184.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/M/M_150.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/F/F_129.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/U/2678_jpg.rf.6833f90460d3e370867204a14a2143bd.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_84.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/T/3566_jpg.rf.5732255979125e45a1775e26f6a5252c.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/R/R_112.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_71.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/C/447.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/F/940_jpg.rf.b202f76dc0a02040f0aa350c7474a353.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_169.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_197.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/2801_jpg.rf.119fcc4b760d5afc0e07115e6907e84e.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_64 (2).jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1566.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/D/333_jpg.rf.e6a4f2f6c606db7cc26a7fa29b80fa46.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/5172.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_33.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/S/3375_jpg.rf.82d5638ca3799edf1b668066779daa82.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/C/218_jpg.rf.06aabcec383dc620bbe61d8ec1443fe6.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3065_jpg.rf.d378005d7e62bb7de1b78c74ae32ec81.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3487.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/C/316.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/G/Image_1667034648.9758494.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/A/A_20 (2).jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/F/F_16 (2).jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/R/3475.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_24 (2).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_75 (2).jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_4 (2).jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/E/742.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_158 (2).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/J/J_33 (3).jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/S/Image_1667019506.7580647.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_39.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_179.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/W/3988_jpg.rf.f2de01eb974f7dac0cff2e8bed7f8948.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/5344.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_83 (3).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/L/2215.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/C/302.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/D/D_237 (2).jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/U/4309.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/A/Image_1667018685.301417.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_98.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/O/Image_1667019404.7556996.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033954.9396331.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/U/U_146 (2).jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1116.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/W/4778.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_77.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/W/W_45.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/T/Image_1667019534.4095201.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/N/Image_1667019368.460585.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1121.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/V/4503.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N_31.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_1.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/M/2402.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1465_jpg.rf.e5846da2cb99012472254d6ed7d729a5.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/X/3174_jpg.rf.fc55320d09236d21abff1629ccb6738b.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_38.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/E/Image_1667018836.185948.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_15.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/D/D_52 (2).jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/J/J_94 (3).jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_22.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/N/2560.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/B/177.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/F/F_35 (2).jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/G/G_137 (3).jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_89.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/A/A_83.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_23.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_1.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_13 (2).jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1525.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/P/2539_jpg.rf.7949b0cc897bc328eadafe7e6d56c781.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_81 (2).jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/T/4074.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_59.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_56 (2).jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/O/2450_jpg.rf.275024de8c70f81cffe32987e85a1c50.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_198.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_198.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/O/Image_1667019394.8845222.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/S/3211_jpg.rf.6911bc5f5cc3b79cfa907462d95535a8.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_17 (2).jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/S/S_21.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_41.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/F/922.jpg,F
/home/code871/Git/fsl-svm/server/FSL-dataset/T/T_123.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/W/4779.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/J/J_24 (2).jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/T/T_19 - Copy.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_87.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033950.1741374.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/P/2581_jpg.rf.8b676f91168c5b5c71f75a5dd9012d8f.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K29.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1504_jpg.rf.b670c8112c3ed1f9fece7bdf5f042340.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_23 (3).jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_5.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/C/218_jpg.rf.6178e63b54cae7a21e9c58b730d5354a.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_89 (2).jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/S/S_209.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N_57.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/G/744_jpg.rf.9f02383930de8a69b2671e2cc5599c08.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/N/Image_1667019374.6477318.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/H/H_68 (2).jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/S/S_3.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/S/2461_jpg.rf.510b04f6baad0bc32a8e48a2c1bc39f8.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/J/J_1 (3).jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/J/1583_jpg.rf.583f13ee49f97fae7bcc30aefb179f21.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/H/1174.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/A/133_jpg.rf.6b9be09c0df1a3bde481537dca40beec.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N_35.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/N/N_23.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_138.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_128.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/U/U_59.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_149.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/S/3803.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/L/L_150.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/4413_jpg.rf.ba83fff79fe5d9a42b44d541fe4bf52c.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_33.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/B/162_jpg.rf.e3de3622cf42947b28b8c52eb9ebda8d.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/H/1353_jpg.rf.8860d5bd02dd35575b27beae0ba36502.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_60.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_73.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/L/2117.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/E/688.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/E/E_113 (2).jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_118.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/Z/Z_86.jpg,Z
/home/code871/Git/fsl-svm/server/FSL-dataset/E/781.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/R/R_69.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/A/Image_1667018682.0601008.jpg,A
/home/code871/Git/fsl-svm/server/FSL-dataset/N/Image_1667019376.6347318.jpg,N
/home/code871/Git/fsl-svm/server/FSL-dataset/I/1565.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_27.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_10.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_75.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/K/1864.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/G/Image_1667034628.8644423.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/H/965_jpg.rf.77c02132b2add98812a7ea6940eb6bcf.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_84.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/P/Image_1667019426.9557693.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/W/Image_1667019775.6851122.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_158 (2).jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/R/R_50.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/D/D_231.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Y_131.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/V/V_119.jpg,V
/home/code871/Git/fsl-svm/server/FSL-dataset/D/565_jpg.rf.c9392e161179ed7962bede376e7fcffb.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_124 (2).jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/X/X_30.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/3412.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_24.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/E/757.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/C/388_jpg.rf.bb56ba44495c63943f0c0060f80fe186.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/R/R_147.jpg,R
/home/code871/Git/fsl-svm/server/FSL-dataset/J/1191_jpg.rf.6a1871b8e39d015ac72abfb7f457379e.jpg,J
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K_134.jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/U/Image_1667034849.133217.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_9.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/D/D_172.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/E/E_110.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/3201_jpg.rf.5b4a3bb5b91eccbd475aaf1e6fa87dc0.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/C/301-2-_jpg.rf.f830672e61accb8ba79fd95b1751cde9.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/P/P_96.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_78 (2).jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/P/3058.jpg,P
/home/code871/Git/fsl-svm/server/FSL-dataset/L/Image_1667033940.39152.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/Q_55 (2).jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/H/1220.jpg,H
/home/code871/Git/fsl-svm/server/FSL-dataset/X/4102_jpg.rf.4f53d77b931a5d79d174b0b0ed95e82e.jpg,X
/home/code871/Git/fsl-svm/server/FSL-dataset/G/1193_jpg.rf.3f13a132150e35c86f42302bba686a28.jpg,G
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_23.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/E/E_87 (2).jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/U/2728_jpg.rf.f01a6a991d8633f73d7b92d3e32d5ce9.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/B/B_143.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/M/2260.jpg,M
/home/code871/Git/fsl-svm/server/FSL-dataset/U/U147.jpg,U
/home/code871/Git/fsl-svm/server/FSL-dataset/W/Image_1667019775.9491117.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/L/2181.jpg,L
/home/code871/Git/fsl-svm/server/FSL-dataset/K/K_181 (2).jpg,K
/home/code871/Git/fsl-svm/server/FSL-dataset/O/O_4.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/E/E_137.jpg,E
/home/code871/Git/fsl-svm/server/FSL-dataset/W/Image_1667019775.1191127.jpg,W
/home/code871/Git/fsl-svm/server/FSL-dataset/Q/2790_jpg.rf.403cb14cb47bfc8b3037260bc798c7f8.jpg,Q
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/4235_jpg.rf.6c191d5b909e63b80ae33143b2d30f0d.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/B/127_jpg.rf.d6379f049829020d48378e1f73c68f18.jpg,B
/home/code871/Git/fsl-svm/server/FSL-dataset/I/Image_1667019049.4519973.jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/D/556_jpg.rf.3bd02bbceff12ba8ffa8b16d3aafdabf.jpg,D
/home/code871/Git/fsl-svm/server/FSL-dataset/T/T148.jpg,T
/home/code871/Git/fsl-svm/server/FSL-dataset/O/2411_jpg.rf.95c955e0495f81593ca65ac884119b1e.jpg,O
/home/code871/Git/fsl-svm/server/FSL-dataset/S/S_201.jpg,S
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_64.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/I/I_79 (4).jpg,I
/home/code871/Git/fsl-svm/server/FSL-dataset/C/C_57.jpg,C
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/5274.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/Y/Image_1667019853.333857.jpg,Y
/home/code871/Git/fsl-svm/server/FSL-dataset/N/1666_jpg.rf.59edadfb1bfe98b30a1bfcbec273bd51.jpg,N
